"Arc'teryx","Proton LT Hooded Insulated Jacket - Men's","4181118",4,"40"" chest
32-33"" waist

I didn't buy this, but tried it on at the local Arcteryx store in Boston while shopping for a new shell. I have an Atom LT, so I'll compare it directly to that. 

Fabric: Seems more durable than the Atom, and more closely resembles the Gamma series in overall feel, which I prefer.

Fit: It feels trimmer overall, and is most noticeable in the waist and arm holes. The waist is fine for me, and had enough room for a t-shirt and wool baselayer. I have larger shoulders, and the arm holes felt restrictive in the pit area. I can't tell if it's fabric build-up, or needs more room in the arm hole/chest , but I found it uncomfortable, and wouldn't like it for everyday wear.

Open up the pit area a bit, and I'd probably take the Proton over the Atom. ","NOT_EMPLOYEE","2017-02-19 00:00:00","",""
"Arc'teryx","Proton LT Hooded Insulated Jacket - Men's","801875",5,"I just put 5 Patagonia mid layer jackets on eBay & I'm buying another Proton as soon as they sell!  I went ice climbing on a bluebird day that started windy and in the teens and peaked at 37 (F) and I didn't have a breathable layer. I bought the Proton LT before heading out and it performed amazingly ALL DAY long!  That was two weeks ago and I haven't taken it off since... The best part is no static shock like all my Nano PUFF & NP Airs EVERY TIME I took them off.  6' 205lbs the L was climbing comfortable but I went with the XL for all around comfort 5 Stars +++","NOT_EMPLOYEE","2017-01-23 00:00:00","",""
"Arc'teryx","Proton LT Hooded Insulated Jacket - Men's","801875","","Description","NOT_EMPLOYEE","2017-01-23 00:00:00","",""
"Arc'teryx","Proton LT Hooded Insulated Jacket - Men's","108578174",5,"I also have the Atom LT and love that jacket. But the extra water and wind resistance in this jacket is fantastic keeps me toasty as a stand alone jackets even when temps drop into the teens. Its practical in the backcountry, but also casual and sharp looking in town. Super happy with this jacket and definitely digging the external chest pocket for all my extra chapsticks.","NOT_EMPLOYEE","2017-01-22 00:00:00","I've put it through the wringer",""
"Arc'teryx","Proton LT Hooded Insulated Jacket - Men's","108500977",5,"Whether you're waiting your turn on the crag, chasing face shots on a powder day, or if you're simply trying to look good on a Friday night, the Arc'teryx Proton is perfect for any activity.
It provides enough warmth to make an amazing outer layer on brisk spring or fall days and an even better mid layer on  colder days, while you're riding the lift up to get that perfect line.

","EMPLOYEE","2017-01-01 00:00:00","I've used it several times",""
"Arc'teryx","Proton LT Hooded Insulated Jacket - Men's","1048885",5,"The Arcteryx Proton LT Hoody is a super breathable and dynamic insulated jacket that excels when you're getting active. It's a great outer layer for hike in the fall, and as soon as the temps drop, throw a shell over it, and you'll find that it's not too bulky, and allows your body to breathe while staying warm. The fit is trim, so it can layer easily - if you like a more generous fit, you may want to consider sizing-up. I am 6'2"" 185 and the Large is great for me. ","EMPLOYEE","2016-12-08 00:00:00","I've used it several times",""
"Arc'teryx","Cerium LT Hooded Down Jacket - Men's","110615720",2,"Immediately started losing feathers, like within wearing it twice. Wore it every day for 10 days, feathers falling out after every wear.  Luckily no one threw tar on me.  :)
The Fit was nice and snug and super warm - probably a great jacket but mine was a lemon. ","NOT_EMPLOYEE","2017-12-18 00:00:00","I've used it several times",""
"Arc'teryx","Cerium LT Hooded Down Jacket - Men's","106222248",2,"Itś a great jacket when it comes to warmth, it´s like wearing a sleeping bag. it´s extremely light weight, and compacts nicely into the pouch found inside the jacket. However, I have patched it twice from tears. Not a cheap jacket for something that can´t handle a few twigs while hiking, so I don´t recommend this if you plan on doing any activities with it. Sitting around a campfire on a cold night is about the most I will do with it now.","NOT_EMPLOYEE","2017-12-13 00:00:00","I've used it several times",""
"Arc'teryx","Cerium LT Hooded Down Jacket - Men's","505555996",5,"I am 6’1 and weight 165 lbs. Relatively skinny  upper body. This jacket fits almost perfectly. I would prefer like 1-2 inches longer at waist. Sleeves are perfect length and hood shoulders fit well.  I have worn this jacket in very low temperature conditions down to -10F both active and inactive. It is super warm. On one occasion, I was on Kilimanjaro at ~4AM at 16-19K ft and I was sweating walking up the mountain with temps around 0-5F. 

Favorite features: I like the sleek end caps and coreloft integration in end of sleeves, hood and shoulders. The hood is better than any hat and neck stays toasty. 

Cons: I wish was slightly longer around the waist. Also no adjustable band around the waist, this is usually fine but I have had snow shoot up the back with a fall in deep powder. ","EMPLOYEE","2017-12-12 00:00:00","I've put it through the wringer",""
"Arc'teryx","Cerium LT Hooded Down Jacket - Men's","107824149",5,"I like this jacket because its a great combo between weight and warmth. The ghost whisperer is lighter, but nowhere near as warm. I also like the coreloft mapping, which helps keep me warm in higher output activities. ","EMPLOYEE","2017-12-12 00:00:00","","true"
"Arc'teryx","Cerium LT Hooded Down Jacket - Men's","109542570",5,"Needing a new puffy this fall was something I had dreaded for a while, the high price tag had kept me away from the cerium lt for a few years. I have warmer down jackets for sub zero temperatures but that was not my intended purpose for the cerium lt. This jacket is perfect for chilly morning hikes and as a winter ski midlayer. Having an ultralight down jacket is essential in the Rockies, so I did my homework before picking this one up to get something I could use for summer backpacking and winter use. Having a jacket that is well rounded and can be used in a variety of conditions is important in my book and I am excited to put it to use for years to come. The cerium lt is great in temperatures in the 50’s to 30’s with just a t shirt but when it gets colder a nice flannel or fleece is always important. I went with a large for layering but could easily have gone with a medium for a tighter fit. If you have any questions feel free to reach out to me at abutterworth@backcountry.com ","EMPLOYEE","2017-12-11 00:00:00","I've used it several times","true"
"Arc'teryx","Cerium LT Hooded Down Jacket - Men's","105552032",4,"I’ve been looking for a down jacket for my winter needs. I have the Atom LT, Patagonia Down Sweater, and North Face thermoball. I got the Cerium LT as a gift and it seems like an amazing jacket. But the price is very high, especially since you can get a Patagonia down sweater for a little more than half the price of this. The Cerium is very warm, but I just don’t have a use for it. My outwear approach is layers, and this jacket is too much in price and warmth. The length is a bit short so I found myself pulling the jacket down throughout the day.  I live in the PNW so wet conditions don’t warrant well for down so I don’t find myself wearing this much. I’ll be returning it. I’m sure it’s a great jacket for someone in freezing temps standing outside, but the Patagonia Down sweater is more than enough for my needs at a reduced cost. ","NOT_EMPLOYEE","2017-11-13 00:00:00","I've used it once or twice and have initial impressions",""
"Arc'teryx","Cerium LT Hooded Down Jacket - Men's","105934969",4,"Bought the Medium size. Iâm 5-11â 155lbs with a 39â chest and 29â waist. Returned because this jacket was a little too tight for me especially when layering. Also, the torso is pretty short. Definitely recommend sizing up, but the sleeve length was perfect so may run longer if you do size up. Wasnât a fan of the cuffs. The elastic was loose which would allow could air to enter. ","NOT_EMPLOYEE","2017-10-24 00:00:00","",""
"Arc'teryx","Cerium LT Hooded Down Jacket - Men's","108399571",5,"I've had this coat about 9 months, and I'm extremely happy with it! I've taken it all over, and never had any problems with it whatsoever. It packs up super small, is lightweight, and most importantly is warm! I would absolutely recommend this jacket to anyone looking for a good high quality puffy.","EMPLOYEE","2017-09-26 00:00:00","I've put it through the wringer","true"
"Arc'teryx","Cerium LT Hooded Down Jacket - Men's","108265794",5,"This super warm, light, and durable jacket works great with a waterproof shell like the Alpha SL jacket when moisture is in the forecast; I use it on early morning ski tours and the stuff pocket makes for easy packing when the temperatures rise.","EMPLOYEE","2017-09-20 00:00:00","I've put it through the wringer","true"
"Arc'teryx","Cerium LT Hooded Down Jacket - Men's","105726151",5,"Best light weight jacket I've ever owned","NOT_EMPLOYEE","2017-09-16 00:00:00","",""
