"Outdoor Research","Radiant Hybrid Tight - Women's","108350501",5,"I get cold easily, but I was able to wear these outside in sub freezing weather with no problem (with a coat on top).  I was happily surprised.  They are super comfy and soft inside.  If they had them in other colors, I'd buy them.","NOT_EMPLOYEE","2017-03-01 00:00:00","I've used it several times",""
"Outdoor Research","Radiant Hybrid Tight - Women's","109136380",4,"These pants are not quite what I expected - a little thinner. Thought I could wear them for western spring alpine skiing..but don't think they will be warm enough. Customer service is awesome with respect to returning an item. I'll definitely keep Backcountry in my favorites for online shopping.","NOT_EMPLOYEE","2017-01-19 00:00:00","I returned this product before using it",""
"Outdoor Research","Radiant Hybrid Tight - Women's","106526647",5,"These tights are just what I was looking for. I'm short, have an apple-shaped figure and usually wear between a size medium to large in pants. The large in these tights is a great fit for me -- neither too snug nor too loose. They're about two inches too long so I'll need to hem them, but that will be easy since they don't have zippers at ankle. Overall, they are well-priced, wonderfully warm, durably made and quite flattering. What more could you ask for?
","NOT_EMPLOYEE","2016-01-08 00:00:00","I've used it once or twice and have initial impressions",""
"Outdoor Research","Radiant Hybrid Tight - Women's","106788737",5,"I love these pants/tights. They are perfect for all types of outdoor winter activities and I wear them indoors, too. I'm not a fan of clingy leggings and prefer this looser fit. They look great, are super comfortable and are so functional for hiking in the cold, snowshoeing and other cold weather activities. I'd love to see different color options!","NOT_EMPLOYEE","2016-01-05 00:00:00","I've put it through the wringer",""
"Outdoor Research","Radiant Hybrid Tight - Women's","1905006480",5,"These are great outdoor tights for the winter!

I didn't really know what I'd be getting, so to describe in a little more detail: these are kind of like fleece-lined ""track pants."" I was hoping/expecting for something a little more legging-like for wearing at the gym and these are NOT that! I did decide to keep them though and I'm happy I have because they're a good athletic pant to wear outdoors in the cold weather. Think of them as being fancier than sweatpants and more appropriate than leggings.","NOT_EMPLOYEE","2016-01-03 00:00:00","I've used it several times",""
"Outdoor Research","Radiant Hybrid Tight - Women's","356528",5,"These are exactly what I was looking for. Warm, durable,not too tight, not too baggy, not too high- or low-waisted. Can fit a pair of thin leggings underneath if it gets really cold.","NOT_EMPLOYEE","2013-11-23 00:00:00","I've used it several times",""
"Outdoor Research","Radiant Hybrid Tight - Women's","2316201",4,"I used the Radiant Tight last spring on a trip to Alaska. These went under my ski pants on really cold days. They work great as a base layer on bone-chilling ski days and are great to use for running/yoga down day activities or winter camping. They do run a bit baggy, which can make it hard to have the perfect fit under a ski pant, but sometimes the loose fit is preferable. In the end, they are a really warm and versatile layer. I would definitely recommend having them in the quiver of fall/winter active clothes. ","NOT_EMPLOYEE","2013-08-26 00:00:00","I've put it through the wringer",""
"Outdoor Research","Radiant Hybrid Tight - Women's","302121",5,"Love these tights - they're smooth and wind-resistant on the outside, fleecy (but not too fleecy) on the inside. They wick really well; I've worn them running in abnormally warm winter weather and I didn't get clammy and gross. Haven't worn them XC skiing yet, but I imagine they'd be perfect. They are slightly looser fitting than I thought they would be (I'm 5'4, 125 lbs with thicker thighs - bought the S), but that's not to say they're too big. They're just not as form-fitting as other fleece tights I've had.","NOT_EMPLOYEE","2012-02-24 00:00:00","",""
"Outdoor Research","Radiant Hybrid Tight - Women's","800414",4,"They run big which is too bad because they are cozy and warm and M are out of stock :(","NOT_EMPLOYEE","2012-02-13 00:00:00","",""
"Outdoor Research","Radiant Hybrid Tight - Women's","1410453",2,"While I appreciated the warmth of the fabric, the fit was horrible!  Close fitting in the hips, but loose in the waist (drawstring adjustable) and legs, these pants don't exactly qualify as tights--no real compression and generally loose in the wrong places.  The rear end and overall appearance were really unattractive.  I wouldn't recommend them at all as running tights, but they might work well layered over a thinner base.","NOT_EMPLOYEE","2011-01-02 00:00:00","",""
