"Marmot","PreCip Jacket - Boys'","110356603",5,"It runs a little long for my 3'8"" daughter; however, I intentionally got it a size larger.  It worked great as a lightweight rain jacket that could be layered over a down vest or rolled up and packed without taking much space when not in use.  I got the ""Hot Orange"" color for high visibility. ","NOT_EMPLOYEE","2017-12-07 00:00:00","I've used it several times",""
"Marmot","PreCip Jacket - Boys'","105311225",5,"Great fit (true to size)
Qualify materials and construction.
Looks great","NOT_EMPLOYEE","2017-10-07 00:00:00","I've used it several times",""
"Marmot","PreCip Jacket - Boys'","100831508",5,"My kid loves it.  Fits well, waterproof and stylish.","NOT_EMPLOYEE","2017-09-02 00:00:00","",""
"Marmot","PreCip Jacket - Boys'","107556980",5,"We got this really last-minute for a trip to Seattle. Because of the rush and difficulty really knowing what size will work best, we ended up getting it a bit big. 

Regardless of sizing. It's well-made and what you'd expect for a $100 adult rain jacket. Honestly, for the price there's no reason to spend less on a cheaper jacket when you can get this jacket for $50-60. I do wish it had velcro cuffs though. Cinch cords on the fairly large hood would be nice too for windy storms but definitely not a deal breaker. ","NOT_EMPLOYEE","2017-07-25 00:00:00","",""
"Marmot","PreCip Jacket - Boys'","777617591",5,"The Marmot Precip is a classic choice for an inexpensive but quality water resistant jacket. It's important to note that the Precip is not waterproof, just resistant - hence the name. It does the job if you aren't standing in a typhoon. love it. ","EMPLOYEE","2017-07-07 00:00:00","",""
"Marmot","PreCip Jacket - Boys'","106353397",5,"Nearly everyone in my family has a Precip and for good reason. It's excellent at repelling rain, holds up to abuse and it won't break the budget. It's nice to know these qualities are what you want for the little ones too. ","EMPLOYEE","2016-09-29 00:00:00","",""
"Marmot","PreCip Jacket - Boys'","1522269",5,"I have been using the Marmot Precip Jacket for years with my sons. It's only down side is that the jacket doesn't grow with them..So I have to buy new ones every year. 
This jacket is incredibly durable. My sons have not been able to put holes in the material, it has retained its water repelling ability. These jackets are very easy to care for, we wash them about once a month in Nikwash, then go play in the rain and mud some more. ","NOT_EMPLOYEE","2016-05-25 00:00:00","",""
"Marmot","PreCip Jacket - Boys'","105945772",5,"I bought this jacket for myself since I am a smaller dude and it was on sale, score!  This jacket is awesome, it kept me dry in a down pour the second time I wore it, the chin guard is soft and does not catch on my beard, the double storm flaps along the zipper kept out the wind and rain really well.  My only complaint is that the placement of the pockets is weird...they are little high up but it's not a huge issue really and they have a nice mesh liner so if you need some air flow you can just open those bad boys up.  I also got lots of compliments on the color (I got the green one)  So yeah this jacket rocks, whether you are a shorter adult or you got kids, this jacket is great.","NOT_EMPLOYEE","2016-03-02 00:00:00","I've used it several times",""
"Marmot","PreCip Jacket - Boys'","105956420",5,"Beaten good size.
And nephew love too.
Satisfied by buying a good product at a good price.","NOT_EMPLOYEE","2015-11-01 00:00:00","I've used it once or twice and have initial impressions",""
"Marmot","PreCip Jacket - Boys'","106395142",5,"she loved it","NOT_EMPLOYEE","2015-09-09 00:00:00","I gave it as a gift but have feedback to share",""
"Marmot","PreCip Jacket - Boys'","106395142",5,"it fit well for 9 yrold","NOT_EMPLOYEE","2015-09-09 00:00:00","I gave it as a gift but have feedback to share",""
"Marmot","PreCip Jacket - Boys'","2083070610",5,"I only buy Marmot and Patagonia for my boys as they play rough while enduring Wyoming weather.  My oldest out grew his previous rain jacket and I replaced it with this Marmot Jacket, great quality, he loved the color.  Excellent product, can't say much more, than he now has a nicer jacket than his dad :(   Backcountry.com does an excellent job in shipping and packaging, couldn't ask for a better experience!","NOT_EMPLOYEE","2015-05-14 00:00:00","I've used it several times",""
"Marmot","PreCip Jacket - Boys'","104925850",5,"The jacket fit perfectly, very good quality, and should be great for inclement weather.","NOT_EMPLOYEE","2015-05-06 00:00:00","I gave it as a gift but have feedback to share",""
"Marmot","PreCip Jacket - Boys'","1276475663",5,"I hate to say it but I wanted to my son to be taller/older to be able to wear this so we could match like dorks. But he wasn't and needed the XXS which we don't offer in this style. Other than that exactly what you expect, good fit, coverage, vibrant color and less of the poncho feel. The minimalist and the precip to me have less of the 'garbage bag' sound, as I like to call it. Loud and you know you're coming. It's a softer material and the NanoPro is hard to beat. Man, it's hard to return this but I know this will be around next year.

Reference might help : My son is almost 5 and is pretty tall for his age. Did sorta drown him in the upper body and the arms were too long. He usually wears a XS in Marmot down jackets and can get away with it with a tad longer sleeves to grow into but this was too much fabric to deal with when it came to being wet. it's a shell so they usually run a tad larger to layer with.

Let us know if you have any questions, Live Chat or give us a ring!","NOT_EMPLOYEE","2015-02-24 00:00:00","I returned this product before using it",""
"Marmot","PreCip Jacket - Boys'","1860962900",5,"Bought this jacket for my son who rides his bike to and from school every day.   Even though we are spoiled with great weather in Pasadena, mornings are chilly.  This is a great jacket for cutting the wind and dampness.   On cooler days he throws it over a fleece.      The added bonus is the color which makes him very visible on overcast mornings.   The most important part is that he loves to wear it.","NOT_EMPLOYEE","2014-11-19 00:00:00","I've put it through the wringer",""
"Marmot","Tullus Down Jacket - Men's","109618000",5,"Great jacket and I picked it up just in time for the cold temps that are quickly creeping up on us! I've been doing some bike packing/overnight camp trips with temperatures going down into the low 30s and this jacket has kept me warm the whole time! Love it.","EMPLOYEE","2017-10-03 00:00:00","I've used it several times",""
"Marmot","Tullus Down Jacket - Men's","109393758",5,"I've been looking for a good down jacket (my first) for a few months now and believe I found a winner. I purchased the Steel Onyx one that was on sale and Backcountry shipped it to me in two days. Great color and great price! After opening  the package and seeing how light and thin the jacket was, I thought there's no way this thing could be much better than a wind breaker. I put it on and the fit is very nice. I'm 6'4"" tall and the medium fit just right. I was concerned the sleeves would be too short but they were not and the jacket isn't bulky either. If you are much taller than 76"" you will probably need to consider something else. Temps that day were about 34 degrees and sunny with a stiff breeze so I headed out for a walk around my neighborhood to test it out. I was wearing a short sleeve t-shirt underneath, a fleece cap and gloves. The wind didn't penetrate the jacket at all and after walking for a few minutes I actually had to lower the zipper some due to getting a bit too warm. Overall I'm quite impressed with this jacket. I believe it would keep you warm down to 20 degrees with a light fleece underneath it. It's not bulky, the color is nice, and Backcountry had a great price on these with fast shipping! Kudos to them!","NOT_EMPLOYEE","2017-03-16 00:00:00","I've used it once or twice and have initial impressions",""
"Marmot","Tullus Down Jacket - Men's","108112778",4,"I got this for my brother-in-law for Christmas and he loves it.  The jacket is super warm even with just a shirt on during 20 degree weather.  He loves the fit and the steel onyx color is nice. The only drawback is the feathers that tend to come out; hopefully this will pass and they just need to get settled a bit more.","EMPLOYEE","2017-01-18 00:00:00","I gave it as a gift but have feedback to share",""
"Marmot","Tullus Down Jacket - Men's","3334808",3,"I got this to replace an old Marmot Down Jacket. 
Fits true to size,sleeve lengths were ok. Love the blue.
Don't care much for the stuff sack. A bit disappointed with the the thickness. Seems very thin, more like a sweater layer. Cuffs would curl
under, which began to bother me. I don't understand how this could keep you toasty unless you're  active. Sitting around, I still needed more layers than I was expecting to keep warm. Not that impressed, but keeping it to supplement my layer system.
","EMPLOYEE","2017-01-03 00:00:00","I've used it several times",""
